uuid,filename,flow,turbidity
e8d57663-2c65-4028-b091-2cee08052ea5,5057.jpg,1.0,1.0
e8d807eb-013e-4349-837d-f29f59a4cbe4,941.jpg,0.0,
e8dba92e-f60e-4021-b46c-1ded6d27127d,2750.jpg,0.0,
e8de22ee-6905-4e27-96b7-44349eab168f,4505.jpg,1.0,1.0
e8df86a5-c954-4350-a83b-7289c05a5b88,4662.jpg,0.0,
e8dfe071-8498-4371-b1cc-8d0cf003e7e0,1665.jpg,0.0,
e8e3ef55-e95c-47f2-9c28-8a5420d023cc,827.jpg,1.0,6.0
e8e8743e-852f-4d68-8423-ff4ba18434c4,2845.jpg,1.0,1.0
e8e901b3-5e28-45af-8af4-39f627cf7bbe,16976.jpg,0.0,
e8ec12a4-a430-44ab-a9c3-33a31cf2ed4a,463.jpg,1.0,2.0
e8ec41d4-dc4d-4451-abaa-8584b251b245,16132.jpg,1.0,2.0
e8ee5462-d760-46ca-a2e0-79c6e23644f8,3692.jpg,1.0,1.0
e8fc6d7c-6ada-4c58-b71d-eac314daaf70,282.jpg,1.0,4.0
e8ff968f-97df-4ea8-bad7-49ed59eaa755,17647.jpg,1.0,3.0
e90c7c98-7e8f-4f32-972f-c3623d3346ba,15077.jpg,0.0,
e91325a1-1321-4457-ad0b-5fab560859a3,14941.jpg,0.0,
e91bd467-bcff-4738-8dd5-ce23bf8e1086,506.jpg,1.0,2.0
e9202e02-ded9-4c33-9d9b-f56a0259cb56,15478.jpg,1.0,2.0
e92364e1-a5e3-47bb-a383-9a2c356278de,2883.jpg,1.0,1.0
e9242654-b272-4191-8821-366b8900a3ad,14185.jpg,0.0,
e927ac20-7cbb-40a6-b679-134c40590247,17310.jpg,0.0,
e929e352-9ae6-4b3e-98a6-77cb1e86cd31,1506.jpg,1.0,2.0
e9321075-342c-40a7-a6da-b63f9f0be637,2189.jpg,0.0,
e936645c-cb80-423c-a39e-1ec8d2abbe65,2993.jpg,1.0,1.0
e93b654b-e6e3-4818-8512-2c7eced5ee3f,2415.jpg,1.0,2.0
e93ea4f2-eef2-4a99-a8c8-be27ac6bae92,17515.jpg,1.0,5.0
e949d28f-e138-43a3-b782-c72741b2801b,2808.jpg,1.0,6.0
e94ee83d-f490-4adb-b3ef-37dc74d90e65,565.jpg,1.0,3.0
e9506b3d-2d4c-4017-a4c9-f357209130eb,432.jpg,0.0,
e9515830-4988-439d-aa32-c7026b542910,2168.jpg,0.0,
e9524f8c-3050-43f8-bdf9-3ed21a45d11d,6867.jpg,0.0,
e95422ef-f034-4f21-9bbd-aef9386a97d8,132.jpg,1.0,
e9587989-b63b-448e-9a9a-001d459d8900,3743.jpg,0.0,
e9598b94-43b0-4839-9d4a-8106edfc917c,14614.jpg,0.0,
e95cd85b-f756-470c-88de-bf3d4430ac1a,3073.jpg,1.0,4.0
e95d0433-4f4b-4c0f-bd2c-0d1be032e954,17372.jpg,1.0,3.0
e95e6792-58b3-4688-ac29-c686b7dfb618,16174.jpg,0.0,
e9642969-22e4-42e3-a6c7-617e0eb49bb4,1946.jpg,0.0,
e968f8b9-e657-4772-8fba-3c3b08fcb676,4800.jpg,1.0,1.0
e96a4bb5-6b63-4b24-83db-87f58abc6d11,4445.jpg,1.0,1.0
e9784509-4d36-47ed-b19d-99d8ca465762,371.jpg,0.0,
e97bae1d-621c-4de9-a4dd-cc3923eb1a00,163.jpg,1.0,0.0
e9849c36-663d-485e-b7a3-887bb52de1f5,5142.jpg,0.0,
e993df04-a612-4e2b-aeb6-2a31da08bf70,17387.jpg,1.0,3.0
e9966d33-7bda-4056-9342-922ceb0c3948,14657.jpg,0.0,
e996eaa1-f963-4542-8b6c-57102a426e4d,35.jpg,1.0,2.0
e99c7ad8-fbe9-464d-adfe-532a7dde8305,1289.jpg,0.0,
e99f2140-0aa6-4b53-8402-3d0c1a8aa2ae,16023.jpg,1.0,2.0
e9a3602c-cd7d-4b45-8e2d-adc3528572d0,1675.jpg,1.0,5.0
e9a36de4-d29e-4893-80a0-4b03ffa40ce1,13766.jpg,1.0,1.0
e9a3c387-6654-4d98-b390-56541ea26bad,2726.jpg,0.0,
e9a6d2a4-0ba0-43f4-bf7e-733cd6db1173,4230.jpg,1.0,1.0
e9abf439-5ffa-425d-888a-e0a7094b1bab,6759.jpg,1.0,1.0
e9aecf20-752e-4d21-94cf-974164c04698,5754.jpg,0.0,
e9b791d4-28d5-4850-8e4d-6c1073125e73,2567.jpg,0.0,
e9c6c35e-20d1-429f-951f-4396adfbab51,5002.jpg,1.0,1.0
e9ca1f54-8b37-4163-a1b3-ec8f82e69b0c,1761.jpg,1.0,1.0
e9ce479a-10d9-4e43-99f7-00be1a524920,15656.jpg,1.0,2.0
e9cfc015-5db9-43f6-802e-b58e50443100,1498.jpg,0.0,
e9d31c69-87d9-4b05-9a0b-019eda004e16,6449.jpg,0.0,
e9d6a17e-4c5a-4d08-ba73-fae416888edc,3557.jpg,0.0,
e9d6b27f-f4cf-4bfc-9400-7a1048267e9c,15213.jpg,0.0,
e9e741e4-160e-497e-a498-dc9682614e8d,487.jpg,0.0,
e9ea5822-89b6-4619-9b1e-a55f78fc1729,2349.jpg,0.0,
e9ed08fb-f74e-4b2e-b7cd-349e3a880891,728.jpg,1.0,1.0
e9f3411b-7e9b-4a49-ae9c-90f6b0464061,14150.jpg,0.0,
e9f9ab23-aea8-41d7-a723-1c3d5d639cdf,5345.jpg,0.0,
ea0af8ad-7be4-47a3-9b24-64cadbd62264,1979.jpg,0.0,
ea0d273f-6210-458e-ace4-4dba4f56e358,15149.jpg,0.0,
ea151e64-3205-46f1-8e8f-82d78e898486,14295.jpg,0.0,
ea15dd74-6385-448c-8cca-7d149ec8ec75,16348.jpg,1.0,8.0
ea20fd3d-6a6b-44e8-9c54-a58b8aabfb49,1625.jpg,1.0,2.0
ea2235c2-1c6b-49fe-b8fa-962e95f9fc1b,5761.jpg,0.0,
ea2260de-b47c-40a2-ba2b-96c1248025e9,1300.jpg,1.0,2.0
ea236fb0-28c2-4d5d-a46e-22cbfc370437,411.jpg,1.0,4.0
ea292305-8027-4d82-87bf-4c1f25a72217,2147.jpg,0.0,
ea2ab403-91bc-4423-8c08-998b1ce57603,15773.jpg,0.0,
ea2c6d8f-2128-4fbe-a58b-46e31645dae7,17121.jpg,0.0,
ea2d8e7f-1827-4e21-9ede-432a75e3530c,830.jpg,1.0,4.0
ea31c918-0006-48e3-9011-0ddd267e0f0a,2548.jpg,1.0,4.0
ea337bba-293f-4a1d-8441-f04cb7973757,14768.jpg,0.0,
ea3b1c77-081d-49e6-9c67-13538e0aa767,1552.jpg,1.0,6.0
ea3c2297-94be-4582-b5d3-93bcb3d47228,872.jpg,1.0,4.0
ea442136-4a3e-43de-970e-318eb1d467f2,15307.jpg,1.0,3.0
ea4e4129-d00f-4d14-8dba-6accf5ec4a7b,15375.jpg,1.0,3.0
ea5c212a-afbd-4378-a47d-df62daa17c1c,2504.jpg,1.0,5.0
ea5c44cd-f608-42f6-a2d9-3af80bcd8272,1838.jpg,0.0,
ea5ed804-3f15-4b82-a599-940baa3dfd1c,559.jpg,0.0,
ea622649-b188-4c12-99a5-26a70fd00ad9,5515.jpg,1.0,1.0
ea62d539-9961-4e70-b4f3-44699df69072,6221.jpg,0.0,
ea6a5750-288a-420c-b684-7f536ffb02d9,2531.jpg,0.0,
ea6f2a79-33de-403f-a81e-7b35194f3c05,2946.jpg,0.0,
ea748ea8-4eee-4410-939f-4d04c972bd62,16041.jpg,1.0,2.0
ea782755-2f09-4fa7-9ba4-5e4668192ddc,6076.jpg,0.0,
ea7cd61a-d69e-487a-9bfc-1ecd1bc2ffae,3736.jpg,0.0,
ea7e10a7-2364-415a-9ff4-ecbadbbd7a3c,2847.jpg,1.0,1.0
ea87905f-d96d-4371-9314-54dced54b60f,319.jpg,0.0,
ea8d4a58-5dca-4afa-8fbe-5bec6ace65f9,15709.jpg,1.0,2.0
ea8d4b34-7df4-4bd4-abe3-6322080f77cb,2714.jpg,0.0,
ea9141bd-52c0-42ac-86a1-80b8794bf20c,6207.jpg,0.0,
ea99bd42-6981-4b75-8cdd-17b8a6843150,1035.jpg,0.0,
ea9ea667-7284-4737-8bea-1da59971107a,6265.jpg,1.0,1.0
eaa1240b-3888-4f0e-8d72-fda02132e821,2197.jpg,1.0,1.0
eaa1c794-38fa-4087-be67-441362b9d126,4691.jpg,0.0,
eaa266c9-383e-46b5-a484-7cd2cf51f4b0,3337.jpg,1.0,3.0
eaa941f9-9b91-4951-ab37-9c06dc02651b,14776.jpg,0.0,
eab07224-038f-4f8d-afa9-328257fadfee,3477.jpg,0.0,
eab249f4-5b0a-43fb-8d33-1801086a2582,1291.jpg,1.0,2.0
eaba4aa2-7409-4c22-aaac-41a311a40365,2287.jpg,0.0,
eac1289c-9a58-4731-b51c-ac68a51ef23b,3774.jpg,0.0,
eac5b807-0539-4857-98d5-eec314656a55,14829.jpg,0.0,
eac70e14-0c17-4ff3-abb6-ee30f64267a3,3041.jpg,1.0,4.0
eaccfb74-ddf0-4e6e-84d0-82c787eace50,16715.jpg,1.0,2.0
eacd9f44-709f-4768-a18a-deb9bd75f827,17051.jpg,0.0,
ead077a2-6a08-40eb-ae98-d0e118459c36,16052.jpg,1.0,2.0
ead5ecbf-7c9a-451c-affc-e7668f3a596d,2835.jpg,1.0,1.0
eadf91f9-af08-4c41-950a-b3cfbada7d4f,15203.jpg,0.0,
eadfc3be-fa47-487f-91de-77f7a6df17a8,2639.jpg,0.0,
eae510f0-124e-4fd7-a528-56e9b0024077,16734.jpg,1.0,2.0
eae6e853-8c9e-40a9-8b2f-9451fd506985,1638.jpg,1.0,2.0
eaea8e7b-406e-4b87-a3e5-057f2497f488,13745.jpg,1.0,1.0
eaeac0eb-2c27-4409-ba69-dc438bcb3da0,1995.jpg,0.0,
eaeb0200-6f53-432b-8055-bfbf24df86fc,2302.jpg,0.0,
eaec5853-bdab-4a01-b36f-0a51d18dc767,2194.jpg,1.0,1.0
eaecb721-b95d-4afb-a151-fae169073b0c,3590.jpg,0.0,
eaed20bf-38b7-4bcd-b124-c2cfb2e37e2a,14911.jpg,0.0,
eaee4c67-284f-49f7-bf13-37a384becc8f,6108.jpg,0.0,
eaee7e6a-eefe-4e9d-85ef-86323e959282,736.jpg,1.0,1.0
eaf0369e-3a77-4c45-a3c7-b4a5638f837c,314.jpg,0.0,
eb033d4d-9bad-4305-8160-51f8f975f5ef,1063.jpg,0.0,
eb08d90f-6f8c-4280-8793-1253113ed118,875.jpg,1.0,3.0
eb0f6390-e48e-47f8-8f04-a500aa7b2701,1030.jpg,1.0,2.0
eb1238d3-120b-4969-b9c6-fbcca2bbc855,4820.jpg,1.0,1.0
eb15e452-6528-476a-ab02-d3d12f21fa56,4428.jpg,1.0,1.0
eb1e864a-eef9-4baa-8c67-21fc835251bf,3359.jpg,0.0,
eb22fded-77bc-4655-98ec-38007fe2060b,16010.jpg,1.0,2.0
eb2a3c67-1108-4630-9024-59a8fe66cd40,3466.jpg,0.0,
eb2c9218-9c60-4cbf-baaf-91faef597721,5792.jpg,0.0,
eb2e1ef5-d746-4e62-a522-d3025d2c253e,1359.jpg,1.0,4.0
eb331ba9-6923-4384-975a-e4574cb88ba0,5753.jpg,0.0,
eb3af194-213f-48c6-a562-52494fd47e22,15016.jpg,0.0,
eb3edbcb-a561-4359-a6a0-a7f790dd1261,730.jpg,1.0,4.0
eb41c951-7a99-48ba-acc8-d47391f6ecb7,14876.jpg,0.0,
eb4435a7-ab1d-4d19-ae7a-3a4db07774be,784.jpg,0.0,
eb465661-6449-44c3-b244-8cb5c01cdb84,3412.jpg,0.0,
eb47a235-233e-4724-9683-a1a51d130968,15122.jpg,0.0,
eb4975fc-61dc-4625-b726-246244da08d8,2229.jpg,0.0,
eb4b993b-084f-4506-8f27-bb0a9879fed3,2641.jpg,0.0,
eb4d15ef-37d8-4656-9d42-48ba28b138cb,14083.jpg,1.0,2.0
eb4d1eb9-7d89-492a-9bfe-4c8515252db3,6350.jpg,1.0,1.0
eb4f06b3-001f-4d9b-8548-4e5800c626e5,6531.jpg,0.0,
eb566d2f-162b-4d62-a9d6-1853376beca0,14067.jpg,1.0,2.0
eb577c31-b060-490e-be85-33e5ef62eae7,4715.jpg,0.0,
eb5d51a9-f62d-4f2c-9652-01a9ba54868f,3806.jpg,0.0,
eb5e5f14-b105-4ba7-82d3-517d0cb18edb,1901.jpg,0.0,
eb620a1e-a069-45a9-92a3-06597a5da053,997.jpg,0.0,
eb64d238-26c5-4c69-90ac-9cc67c37769e,2265.jpg,0.0,
eb6c9a0b-b2f3-417a-9e64-d45706c73956,825.jpg,1.0,1.0
eb85530e-1cea-4d62-a50d-1b724124f958,17448.jpg,1.0,4.0
eb857395-6cfd-4584-be57-b5a3f9be8b76,16943.jpg,1.0,1.0
eb8b3d28-95fb-4894-9739-50deb4712a09,4353.jpg,0.0,
eb91c507-da16-439f-a3dd-cb811319a366,803.jpg,0.0,
eb98aae3-3edd-440a-b878-48b0d3d7a06b,36.jpg,1.0,0.0
eb9a8acf-d98e-46ce-8571-c8456631fec8,4059.jpg,0.0,
eba8f0df-263e-4a36-91ca-c6745f7a9fe9,1607.jpg,0.0,
eba98e7e-3e3b-4166-8c0f-35ab0a70c15c,16040.jpg,1.0,2.0
ebbbe3df-bd42-41ec-a47f-0f97698b1041,1627.jpg,0.0,
ebbc8f3c-9433-431c-a51d-c46653b9a74e,3250.jpg,1.0,1.0
ebc2a4e1-31ec-490e-a1e0-2f8b5a94b703,2387.jpg,1.0,1.0
ebcc5044-783a-40b8-ae99-54007dc6c214,6752.jpg,1.0,1.0
ebd00f3e-acc5-482f-97f9-b770fa1b1448,3892.jpg,1.0,1.0
ebd31b28-c572-4741-9993-bda52a386134,4631.jpg,0.0,
ebd46552-490c-4959-a0c2-eb4486e81ab3,17124.jpg,0.0,
ebe25ad2-d390-4576-8966-d4d522bb24cf,14695.jpg,0.0,
ebe3eae4-1c33-4445-97a4-0402e24660c4,1393.jpg,1.0,4.0
ebece97f-a892-4747-b05b-c3127343a537,14591.jpg,0.0,
ebf5eab5-6755-4e37-bfe9-2bc4f8d82914,3241.jpg,1.0,1.0
ebfd5ccb-d8af-4952-a636-9abe7f842ef1,16284.jpg,0.0,
ec048555-8794-4427-9329-7472e01bc9a3,15584.jpg,1.0,2.0
ec05bf1c-3040-4110-ba05-4882752f9f98,1069.jpg,0.0,
ec07aabe-1beb-4bca-9997-5a1fb7f70f9f,16202.jpg,0.0,
ec07ee41-ad2f-4236-8d72-a143f30cb966,292.jpg,0.0,
ec08804d-d1c8-4f48-8b67-d35eb66b31bd,16777.jpg,0.0,
ec090369-c9b2-4728-8487-aa2f4cfa7d5c,1909.jpg,0.0,
ec0bd440-588b-4541-ad97-52b60c451b81,3417.jpg,0.0,
ec102e6b-31c4-495a-a3ee-911022e2061a,5775.jpg,0.0,
ec14a1c6-0881-4131-99ac-66ba9be257db,5424.jpg,1.0,1.0
ec14bd7c-eab1-410a-87b8-c6a8f07bed86,2771.jpg,0.0,
ec156694-ceb0-48c6-a4fe-0b6b3064c486,275.jpg,0.0,
ec1cad4e-078d-49d4-a223-eeb29234b001,850.jpg,1.0,1.0
ec1fb99c-5c78-497a-8c0b-508bee77723b,5340.jpg,0.0,
ec230ed8-7027-4ddd-8b6d-a0a17997d240,1098.jpg,0.0,
ec24c41d-bf56-49a7-81f1-51a78759b60a,2591.jpg,0.0,
ec2a0a08-1ec4-4da3-a468-9b23c5f9c6fe,2350.jpg,1.0,1.0
ec2ac2a7-725c-464a-ac50-74b039e73b7f,1924.jpg,0.0,
ec2ff7e6-b825-4fad-adb1-74c9e886bfb4,5319.jpg,0.0,
ec313e9f-cb69-4bf9-9d19-766485bdfa59,15128.jpg,0.0,
ec33dd84-7bd9-4a7c-b7b0-8ab4af4be120,6144.jpg,0.0,
ec35c651-a780-4713-b83a-c74d62c84893,1153.jpg,0.0,
ec380074-44ff-417f-9910-3b471e5f9972,14934.jpg,0.0,
ec398dc7-4d37-4608-86cf-cf8627fa4441,85.jpg,1.0,9.0
ec3ca784-f411-4f90-8ed5-da6946c973bb,172.jpg,0.0,
ec3e0729-349f-4407-8dd8-cc235249ea14,171.jpg,0.0,
ec3e5d84-5b57-4810-a360-3d3a0fd419f9,13620.jpg,0.0,
ec41170d-ba88-46d5-b99b-434672788a49,3598.jpg,0.0,
ec4444f0-6143-465d-99c6-25e23903cb2f,236.jpg,0.0,
ec44b10f-139f-4ca9-8bfa-8afeb4b16878,1663.jpg,0.0,
ec4f47ff-bc4b-46ba-aeda-44cfda460082,522.jpg,1.0,0.0
ec4f608a-7be2-44e7-919c-2b9890f8ef63,14627.jpg,0.0,
ec525cae-363b-4389-8863-e7de0534c238,75.jpg,0.0,
ec52c735-276c-445e-b0d5-2f3322b9955f,16034.jpg,1.0,2.0
ec5339e0-6daa-40b7-9174-657d201865f2,4124.jpg,0.0,
ec593007-cee0-4d78-bf24-0cade384e280,6904.jpg,1.0,1.0
ec5cf19a-ed65-4592-b3b5-a7d9cc5f0c32,1687.jpg,0.0,
ec66a576-03cf-43af-bbd2-2dfacd72e608,2050.jpg,0.0,
ec6ff725-437c-4856-9cc3-72435e8eb1a1,251.jpg,0.0,
ec75351a-b31e-45dd-82d5-920838bf782d,975.jpg,0.0,
ec75a70c-6e04-4ca2-98a3-64dadfe3d7ef,1045.jpg,0.0,
ec77fa73-d4bc-43d4-925a-6a1aac50dbf2,2918.jpg,0.0,
ec79f30d-1527-4f4b-a858-ec7782c00750,3104.jpg,1.0,3.0
ec7b2861-5077-4e78-9dd6-16d1a0d186df,3446.jpg,0.0,
ec7c61d8-950d-411c-a26b-7a042d8b60da,14036.jpg,1.0,2.0
ec87961b-21fd-471e-8273-c11f6d8c37a5,15841.jpg,1.0,2.0
ec974efc-ba5c-4bac-8d84-fd0c7ba0cee5,351.jpg,1.0,1.0
ec9ce995-f9b9-4205-a2eb-cb8992e478fd,6618.jpg,0.0,
eca45119-86f3-4f33-a97f-a00c9a25dec4,14669.jpg,0.0,
eca54258-b8f0-488f-8892-da5be20d12d3,2357.jpg,1.0,1.0
eca85709-a3b4-4be6-86ce-cfbd1921f020,3818.jpg,0.0,
ecafa9f1-580a-47c5-8520-2e8f5505a7f8,13691.jpg,1.0,1.0
ecb88a07-a563-4487-9b9d-afe1cb50e503,17168.jpg,0.0,
ecc15545-e1a8-4630-a7fc-0822b77d16b9,16388.jpg,1.0,2.0
ecc40026-c5a6-4a1b-87c4-989267dc5029,283.jpg,0.0,
ecc8a6f5-b2e5-465c-a57d-8df1b5626d38,6278.jpg,1.0,1.0
ecca6e85-f8af-4015-8336-8462d2c54667,428.jpg,1.0,4.0
ecce9c79-479e-4ad0-bd6d-9801de132019,16344.jpg,1.0,4.0
ecd06c00-7883-4740-b3b5-7ccc828edf42,16326.jpg,1.0,2.0
ecd108a1-1e5b-40f2-b1cd-fe238fb42d3c,14269.jpg,0.0,
ecde59ed-f1e9-4c28-bf65-df30dbf435d8,1299.jpg,1.0,2.0
ece1602c-b00a-4681-96da-af629061b74e,4237.jpg,1.0,1.0
ece39d67-093b-4011-b0f5-418bf6f09dd0,15230.jpg,0.0,
ece4c974-0c6b-403f-92ef-d5a32282ce4b,17114.jpg,0.0,
ece614b7-ab8e-4940-85f4-9362d16a363d,2247.jpg,0.0,
ece791f4-bd5b-4f42-853a-e1cc90afb0b2,2775.jpg,0.0,
ece8e889-fce6-4dbb-8585-9a88b9ce42f7,2414.jpg,0.0,
ecf0f8be-5ec6-4a76-b1d5-117ec597ab7f,17341.jpg,0.0,
ecf14905-ee86-486d-a0c9-18bc6b965b77,470.jpg,0.0,
ecf46d8e-c002-4d40-82bd-365664ae0a9a,2500.jpg,1.0,5.0
ecf4cd08-8c8d-40b1-a5cf-595496b37115,237.jpg,0.0,
ecf906e9-c2c2-4a86-a46b-0b927ade79fd,14297.jpg,0.0,
ecff6250-6ee1-45df-b0d1-4aad5805744a,2327.jpg,1.0,1.0
ed05cff1-1129-4ece-8ed8-d634391d51e9,16668.jpg,1.0,2.0
ed07149e-d5d3-427e-9286-d120c4992004,765.jpg,0.0,
ed09bc49-e60a-402e-8d21-f587ef2d45f5,6109.jpg,0.0,
ed0f3b41-24b1-43e1-ab2b-174e9d07992f,15383.jpg,1.0,4.0
ed11bb4c-f802-4ffd-a2be-d732a39aa630,6498.jpg,0.0,
ed152f76-dc54-47db-addc-85ad3212119d,6123.jpg,0.0,
ed17dc8e-ac5e-45f8-bcbc-9d9fb56b3c3e,17053.jpg,0.0,
ed1dfae2-2895-4021-893b-6d647c0caea3,1413.jpg,0.0,
ed1f175f-c623-4942-8d93-ae4952cef96c,5249.jpg,1.0,1.0
ed1f80e3-23f8-47eb-b5a4-8902a639754a,154.jpg,1.0,3.0
ed205771-50f7-4da4-b242-0645b11b1d0b,3029.jpg,1.0,1.0
ed20fe34-a51e-4dc2-a07f-bade4a90ee0f,1495.jpg,0.0,
ed252615-64ca-4bb4-9da4-d46583cbe22d,6004.jpg,0.0,
ed3143bc-a07a-4b03-a6e4-effe029921f2,2844.jpg,1.0,1.0
ed324d0c-8016-4fe3-a31e-19bad26ba845,4151.jpg,1.0,2.0
ed336efd-6260-449b-a3fe-98082ae6a3a1,16459.jpg,1.0,2.0
ed37fb58-0308-4e4c-a39d-27578ee80bc4,5584.jpg,1.0,1.0
ed3f263f-172a-4baf-8386-f5bf8aed26d8,4365.jpg,0.0,
ed4085a7-d311-40eb-88ec-043b2c3919eb,2412.jpg,0.0,
ed438e29-76cc-4092-9417-306d6b723705,16894.jpg,1.0,2.0
ed43dfaf-1dd2-4cac-8aa0-2586397de5b9,3390.jpg,0.0,
ed479864-7128-484b-8527-ba89e26c459b,592.jpg,0.0,
ed48055c-1590-49a6-b22d-5154086aa133,6055.jpg,0.0,
ed494ba9-cad8-40ab-89ca-99a5447bb29d,14123.jpg,1.0,2.0
ed5a9910-723c-4546-815c-911134018166,2863.jpg,1.0,1.0
ed5b2a6f-a618-42f2-af6d-25e8b0533ac1,16808.jpg,0.0,
ed62d671-5722-448f-8530-e0aefc78a759,3374.jpg,0.0,
ed62f040-fbab-4022-95b8-0242dc136a87,1980.jpg,0.0,
ed65ee6c-7c14-4c44-a58e-a99345eaa37f,1703.jpg,1.0,1.0
ed67949b-01eb-4529-b767-535d1c55859b,1330.jpg,0.0,
ed6f662e-1672-4c03-ada1-a97f5deca4a5,2108.jpg,0.0,
ed79d2b8-5cb1-4b29-93af-32576ebf0e72,14038.jpg,1.0,2.0
ed79f1b6-e8a3-4a6c-bf6e-c0b7fb779004,1853.jpg,0.0,
ed7b4802-3127-4d2c-bcc6-55c79e962da1,5806.jpg,0.0,
ed81c186-66e8-4697-a0c0-05306b48472d,2045.jpg,0.0,
ed940176-3fec-4f78-bac9-7df1321cbff0,16604.jpg,1.0,2.0
ed9ded08-7e3d-462b-b3af-dadb05edf36a,15569.jpg,1.0,3.0
eda19681-9ea5-412f-9a64-0abf04c87c33,3525.jpg,0.0,
eda1fc37-6ce7-4e97-a933-c457ca1b610d,4440.jpg,1.0,1.0
eda82647-3c94-4375-ba8f-06a1932a2ee1,2158.jpg,0.0,
edb34340-b2af-4a8c-85fc-d342d5337bdb,1603.jpg,0.0,
edb34ec5-ce18-494d-bee0-f42bde01a0fd,4481.jpg,1.0,1.0
edb4f89e-577d-439e-9355-1627e7e0aedf,215.jpg,0.0,
edb9c357-6dd1-4047-b8e8-db582f439643,2121.jpg,0.0,
edc453bd-8d92-410e-8e39-aff1e82883d3,17544.jpg,1.0,4.0
edc54abe-cd2b-41bc-abf7-ccf7fbc511e7,1198.jpg,1.0,2.0
edc9148c-f54b-4329-b44b-18077bc53986,5653.jpg,0.0,
edca1bc1-35af-4408-80a3-ce1f0cbd970e,14460.jpg,0.0,
edcf8986-8086-4277-9f05-d5739f9ccd18,735.jpg,1.0,2.0
edd10d7f-379f-4944-903e-655465e38e1a,1783.jpg,1.0,1.0
edd247e0-94bc-4bbd-bca5-1fc1070d7f38,524.jpg,1.0,0.0
edd39616-8c33-4038-b0f4-f6e33c7c10fd,687.jpg,1.0,1.0
edd863ef-6a87-43dd-901c-1e9cdaca68cf,649.jpg,1.0,1.0
ede1b1d3-f254-4f29-af73-d4d3d96f8265,15848.jpg,1.0,2.0
edf2869c-9098-49e4-a5d8-ff1c1e3d2fa8,13610.jpg,0.0,
edf4cdd2-b9c5-4ca3-8294-e0d47cccad28,3247.jpg,0.0,
edf511b1-cb40-4873-84c6-ed04700792a4,2262.jpg,1.0,1.0
edf63762-cf90-45a6-8961-afc01e969396,16221.jpg,0.0,
edf6f1e6-3def-44c8-83f8-fa66a59222cb,1207.jpg,0.0,
edf9d4b3-62ed-46a4-95f9-f996eb7c6f98,14267.jpg,0.0,
ee069791-79e2-443c-a1af-576bb599c775,879.jpg,1.0,1.0
ee080e27-b70d-4e42-9e73-1db0ee16af32,2619.jpg,0.0,
ee09dafe-bcc4-41c8-94bd-8c06c26f5dd8,4085.jpg,1.0,1.0
ee10277c-74bf-41b3-b50b-4ba48e79e8c8,2687.jpg,0.0,
ee1417e5-9382-44a6-9d13-de379257bb31,16205.jpg,0.0,
ee158dc6-489f-484c-b66f-c6d6422de1e0,327.jpg,1.0,5.0
ee167a91-a455-4624-ab53-2f4943b0e62b,5671.jpg,0.0,
ee182f70-1c22-4e6b-92d0-268f195b2563,15742.jpg,1.0,2.0
ee1a72cc-48b2-435b-ab3b-f738a4a67ee1,14284.jpg,0.0,
ee1bfccf-913e-489d-868f-11734bda42cb,15793.jpg,1.0,3.0
ee1d915a-3127-4e67-b2bc-1a9f416556a6,16607.jpg,1.0,2.0
ee253d7f-80e6-4f19-9856-a26a8b9a1eb0,2507.jpg,0.0,
ee2fe81e-125b-4f46-92c7-93905357150b,17352.jpg,1.0,2.0
ee44a244-a70b-4289-a959-0d0a6ccbb323,4077.jpg,0.0,
ee474a51-5074-409a-b71a-0ca33092c9cd,14727.jpg,0.0,
ee4f4b8a-8bbd-43db-a891-6b6d2f732a92,3948.jpg,1.0,1.0
ee5347a5-130f-4b9d-ad7d-71f8da41ab71,518.jpg,0.0,
ee56c66a-c604-4eff-8eae-cdc8e75ebcbd,4256.jpg,1.0,1.0
ee58c745-813d-4842-b366-d9ffcb896eca,15796.jpg,1.0,4.0
ee6085e8-5bf4-4924-8b5d-6c79db22ac8d,5981.jpg,1.0,1.0
ee6a0682-2f06-4f9f-8951-f958331c3c06,16081.jpg,1.0,2.0
ee6cc8e1-aec0-458d-b285-53fa94d9a534,3296.jpg,1.0,3.0
ee7402e1-485d-4a35-8335-d8be22153be0,1459.jpg,0.0,
ee74cf5d-d1cf-42c8-a15e-76f288e0550c,14508.jpg,0.0,
ee78d4ab-0d42-4a4f-bb40-6db00611f3e2,2837.jpg,1.0,7.0
ee7955d6-62d5-4ad0-a8b1-02b0a2cc5ca0,485.jpg,0.0,
ee7d8f3c-20ab-4c30-b08d-eda7b0064389,5278.jpg,1.0,1.0
ee7e0d6f-43e5-4328-8aa3-03437d1ef836,13901.jpg,1.0,2.0
ee814fc6-83a1-40b1-a9c2-ea08d604eb68,2755.jpg,0.0,
ee851e2b-abff-4900-816f-29f8911ac9ed,2339.jpg,0.0,
ee882118-1a76-44bd-b8ec-db9defaa0954,2039.jpg,0.0,
ee88f936-14af-4eac-9ed3-d60712bae6d2,14459.jpg,0.0,
ee89347c-46e3-43ad-ab2f-15ba20a81811,885.jpg,1.0,3.0
ee8e6496-a3d5-4e6b-b90f-19773a29b5d3,5165.jpg,1.0,1.0
ee92a920-b59f-4d09-9e63-cfa041cd8dd5,13821.jpg,1.0,1.0
ee97026d-1c3a-43f4-94b0-6f8cc978fec4,14592.jpg,0.0,
